paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,AT2,alveolar type 2,human,false,SFTPA1,author_declared,,positive,,formal_candidate,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,AT2,alveolar type 2,human,false,SFTPA2,author_declared,,positive,,formal_candidate,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,AT2,alveolar type 2,human,false,SFTPC,author_declared,,positive,,formal_candidate,"Results, 'Regional Heterogeneity of Epithelial Cells'","AT2 markers SFTPC, SFTPA1, and SFTPA2",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,En-v,venous / fenestrated endothelial,human,false,ACKR1,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","venous (En-v, including cells expressing fenestrated En-c markers ACKR1 and PLVAP)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,En-v,venous / fenestrated endothelial,human,false,PLVAP,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","venous (En-v, including cells expressing fenestrated En-c markers ACKR1 and PLVAP)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,Gli,glial / Schwann cell,human,true,CDH19,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","Cells expressing markers of neuronal and glial/Schwann cells (Gli; CDH19, MPZ, NRXN1)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,Gli,glial / Schwann cell,human,true,MPZ,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","Cells expressing markers of neuronal and glial/Schwann cells (Gli; CDH19, MPZ, NRXN1)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,Gli,glial / Schwann cell,human,true,NRXN1,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","Cells expressing markers of neuronal and glial/Schwann cells (Gli; CDH19, MPZ, NRXN1)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,S1,common secretory,human,false,SCGB1A1,author_declared,,positive,,formal_candidate,"Results, 'Regional Heterogeneity of Epithelial Cells'","SCGB1A1 protein, a marker of common S cells",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,SM1/SM2,vascular smooth muscle,human,false,ADIRF,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,SM1/SM2,vascular smooth muscle,human,false,NOTCH3,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,SM1/SM2,vascular smooth muscle,human,false,PDGFRB,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","SM1 and SM2 expressing vascular SM markers ADIRF, NOTCH3, PDGFRB",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,SM3,airway smooth muscle / fibromyocyte,human,false,CNN1,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",SM3 expressing airway SM markers DES and CNN1,pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,SM3,airway smooth muscle / fibromyocyte,human,false,DES,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",SM3 expressing airway SM markers DES and CNN1,pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,TASC,terminal airway-enriched secretory cell,human,false,RNASE1,author_declared,,positive,,formal_candidate,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,TASC,terminal airway-enriched secretory cell,human,false,SCGB3A2,author_declared,,positive,,formal_candidate,"Results, 'Altered Cellular Composition of Distal Airways in COPD'",TASC markers SCGB3A2 and SFTPB,pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,TASC,terminal airway-enriched secretory cell,human,false,SFTA2,author_declared,,positive,,formal_candidate,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,TASC,terminal airway-enriched secretory cell,human,false,SFTPA2,author_declared,,positive,,formal_candidate,"Results, 'Distal Airway BCs Are a Cellular Origin of TASCs'","TASC marker genes (e.g., SFTPB, SCGB3A2, SFTA2, RNASE1, and SFTPA2)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,TASC,terminal airway-enriched secretory cell,human,false,SFTPB,author_declared,,positive,,formal_candidate,"Results, 'Altered Cellular Composition of Distal Airways in COPD'",TASC markers SCGB3A2 and SFTPB,pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,Tcn,central/naive T cell,human,false,CCR7,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","T cells expressing markers of central and naive T cells (Tcn; CCR7, IL7R)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,Tcn,central/naive T cell,human,false,IL7R,author_declared,,positive,,formal_candidate,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'","T cells expressing markers of central and naive T cells (Tcn; CCR7, IL7R)",pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,C,ciliated,human,false,TUBB4,figure_labeled,,positive,,formal_candidate,Figure 2E legend,Immunofluorescence images showing expression of SCGB3A2 and tubulin b4 (TUBB4; cilia marker),pending,,,
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,BC,basal cell,human,false,KRT5,cluster_enriched,annotation_marker,positive,,context_only,"Results, 'IFN-γ Inhibits TASC Regeneration by Distal Airway BCs'",without consistent changes in KRT5+ BCs/ICs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1164_rccm.202207-1384oc,DOI_10.1164_rccm.202207-1384oc,primary,C-s,SAA+ ciliated,human,false,SAA,cluster_enriched,annotation_marker,positive,,context_only,"Results, 'Cellular Diversity along the Proximal–Distal Airway Axis'",serum amyloid A [SAA] gene-expressing [C-s],excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
