paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Immunosuppressive (C1QC+SPP1+),human,false,C1QC,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Pro-angiogenic (CCL4+),human,false,CCL4,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Tissue-resident (F13A1+),human,false,F13A1,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Lipid-associated (HS3ST2+),human,false,HS3ST2,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Pro-inflammatory (IL18+),human,false,IL18,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Proliferating,human,false,MKI67,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Immunosuppressive (C1QC+SPP1+),human,false,SPP1,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Undefined (THY1+),human,false,THY1,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Proliferating,human,false,TOP2A,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
DOI_10.1038_s41588-025-02158-6,DOI_10.1038_s41588-025-02158-6,primary,Macrophages,Pro-angiogenic (VCAN+),human,false,VCAN,annotation_marker,,positive,,formal_candidate,"Results, 'Pro-tumorigenic macrophages are enriched after therapy'","we identified a proliferating state (MKI67 and TOP2A), a pro-inflammatory state (IL18), two pro-angiogenic states (CCL4 and VCAN), an immunosuppressive state (C1QC and SPP1), a tissue-resident state with the highest expression of a phagocytosis gene (F13A1), a lipid-associated state (HS3ST2) and an undefined state expressing THY1",pending,,,
