paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,aPT2,early injured proximal tubule,human,false,CDH6,author_declared,,positive,,formal_candidate,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,aPT2,early injured proximal tubule,human,false,HAVCR1,author_declared,,positive,,formal_candidate,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,aPT2,early injured proximal tubule,human,false,VCAM1,author_declared,,positive,,formal_candidate,Results: Resolved versus unresolved epithelial repair; Fig.3b,"aPT2 expressed the injury markers CDH6, VCAM1 and HAVCR1",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,MD,,human,false,BBOX1,annotation_marker,,positive,,formal_candidate,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,PECs,,human,false,CFH,annotation_marker,,positive,,formal_candidate,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,REN+ cells,,human,false,REN,annotation_marker,,positive,,formal_candidate,"Methods – Single Cell / Nucleus Data Clustering, Cell Type Annotation and Analyses, 'Clustering single nucleus RNA data'","Hard to resolve subpopulations were manually separated using the same process as in the V1 atlas1 either using gene expression (e.g. REN for REN+ cells) or through sub-clustering (EC-AEA, EC-DVR).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,resMAC-HLAIIhi,,human,false,C1QA,annotation_marker,,positive,,formal_candidate,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,resMAC-HLAIIhi,,human,false,CD163,annotation_marker,,positive,,formal_candidate,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,resMAC-HLAIIhi,,human,false,STAB1,annotation_marker,,positive,,formal_candidate,"Methods – Slide-seq2 Spatial Transcriptomics, 'Cell type deconvolutions'","Subclasses were assessed for marker gene expression and spatial localization and those showing less accurate predictions were subset based on non-zero expression of distinguishing marker genes (PECs – CFH; MD – BBOX1; resMAC-HLAIIhi – CD163, STAB1, C1QA).",pending,,,
DOI_10.1101_2025.09.26.678707,DOI_10.1101_2025.09.26.678707,primary,C-FIB-OSMRhi,,human,false,CCL19,cluster_enriched,annotation_marker,positive,,context_only,"Results, 'Interstitial fibroblasts' section",a cross-tissue associated CXCL10+/CCL19+ pro-inflammatory state (C-FIB-OSMRhi),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
