paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,Schwann,,human,true,NGFR,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,acinar,,human,false,REG1B,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,activated stellate,,human,false,FABP4,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,alpha,,human,false,GCG,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,beta,,human,false,INS,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,delta,,human,false,SST,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,ductal,,human,false,KRT19,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,endothelial,,human,false,PLVAP,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,epsilon,,human,false,GHRL,author_declared,,positive,,formal_candidate,"Methods, Cell Annotation section, p.26 (lines 796-798)","The estimated cell types (and indicative markers) were beta (INS), alpha (GCG), delta (SST), gamma (PPY), epsilon (GHRL), ductal (KRT19), acinar (REG1B), stellate (COL1A1), activated stellate (FABP4), endothelial (PLVAP), Schwann (NGFR), immune (C1QC), mast (TPSB2) and proliferating cells (TOP2A).",pending,,,
DOI_10.1101_2025.01.17.633590,DOI_10.1101_2025.01.17.633590,primary,exocrine cells,,human,false,PRSS2,author_declared,,positive,,formal_candidate,"Methods, lines 626-629","the most prominent of which included famous endocrine and exocrine markers such as Insulin (INS), Glucagon (GCG), Somatostatin (SST), Pancreatic Polypeptide (PPY), Regenerating Family Member 1 Alpha (REG1A), Serine Protease 2 (PRSS2)...",pending,,,
