paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,AT1/AT2 cell population,,mouse,false,Abca3,author_declared,,positive,,formal_candidate,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"an AT1/AT2 cell population22,25 expressing both AT1 (Ager, Hopx) and AT2 (Lamp3, Sftpc, Abca3) cell markers in conjunction with Cldn4, Krt19, and Krt8 (signature genes of recently reported PATS, DATP, or ADI cells)",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,AT1/AT2 cell population,,mouse,false,Ager,author_declared,,positive,,formal_candidate,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"an AT1/AT2 cell population22,25 expressing both AT1 (Ager, Hopx) and AT2 (Lamp3, Sftpc, Abca3) cell markers in conjunction with Cldn4, Krt19, and Krt8 (signature genes of recently reported PATS, DATP, or ADI cells)",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,AT1/AT2 cell population,,mouse,false,Hopx,author_declared,,positive,,formal_candidate,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"an AT1/AT2 cell population22,25 expressing both AT1 (Ager, Hopx) and AT2 (Lamp3, Sftpc, Abca3) cell markers in conjunction with Cldn4, Krt19, and Krt8 (signature genes of recently reported PATS, DATP, or ADI cells)",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,AT1/AT2 cell population,,mouse,false,Lamp3,author_declared,,positive,,formal_candidate,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"an AT1/AT2 cell population22,25 expressing both AT1 (Ager, Hopx) and AT2 (Lamp3, Sftpc, Abca3) cell markers in conjunction with Cldn4, Krt19, and Krt8 (signature genes of recently reported PATS, DATP, or ADI cells)",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,AT1/AT2 cell population,,mouse,false,Sftpc,author_declared,,positive,,formal_candidate,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"an AT1/AT2 cell population22,25 expressing both AT1 (Ager, Hopx) and AT2 (Lamp3, Sftpc, Abca3) cell markers in conjunction with Cldn4, Krt19, and Krt8 (signature genes of recently reported PATS, DATP, or ADI cells)",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,SMG mucous,,human,false,MUC5AC,author_declared,,negative,,formal_candidate,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,SMG mucous,,human,false,MUC5B,author_declared,,positive,,formal_candidate,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,lung goblet cells,,human,false,MUC5AC,author_declared,,positive,,formal_candidate,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,lung goblet cells,,human,false,MUC5B,author_declared,,positive,,formal_candidate,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Alveolar type 1 cells (AT1),,human,false,AGER,figure_labeled,,positive,,formal_candidate,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Alveolar type 1 cells (AT1),,human,false,RTKN2,figure_labeled,,positive,,formal_candidate,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Alveolar type 1 cells (AT1),,human,false,SEMA3B,figure_labeled,,positive,,formal_candidate,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",pending,,,
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Foxf1+/Kit+ endothelial progenitor cells (EPC),,mouse,false,Foxf1,cluster_enriched,author_declared,positive,,context_only,Results p.5 (The LungMAP Mouse Lung Development CellRef section),Foxf1+/Kit+ endothelial progenitor cells (EPC)29,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Foxf1+/Kit+ endothelial progenitor cells (EPC),,mouse,false,Kit,cluster_enriched,author_declared,positive,,context_only,Results p.5 (The LungMAP Mouse Lung Development CellRef section),Foxf1+/Kit+ endothelial progenitor cells (EPC)29,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Inflammatory monocytes (iMON),,human,false,CD14,cluster_enriched,figure_labeled,positive,,context_only,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Inflammatory monocytes (iMON),,human,false,FCGR3A,cluster_enriched,figure_labeled,unknown,negative,context_only,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Inflammatory monocytes (iMON),,human,false,FCN1,cluster_enriched,figure_labeled,positive,,context_only,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Inflammatory monocytes (iMON),,human,false,VCAN,cluster_enriched,figure_labeled,positive,,context_only,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41467-023-40173-5,DOI_10.1038_s41467-023-40173-5,primary,Sox9+/Id2+ distal epithelial progenitor cell,,mouse,false,Id2,cluster_enriched,author_declared,positive,,context_only,Results p.5 (The LungMAP Mouse Lung Development CellRef section),"including, Sox9+/Id2+ distal epithelial progenitor cell23,24",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
