paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,CA4+ capillary,,human,false,CA4,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation),Endothelial cell type annotated as 'CA4+ capillary' in the cell-type list.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,CD4,,human,false,CD4,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation); Fig.5c cell-type axis,Lymphoid immune cell type labeled 'CD4' in the cell-type list.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,CD8/NKT,,human,false,CD8,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation); Fig.5c cell-type axis,Lymphoid immune cell type labeled 'CD8/NKT' in the cell-type list.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,KRT5−/KRT17+,,human,false,KRT17,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation),Epithelial cell type annotated as 'KRT5−/KRT17+' in the cell-type list.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,KRT5−/KRT17+,,human,false,KRT5,annotation_marker,,unknown,negative,formal_candidate,Fig.3 (cell-type annotation),Epithelial cell type annotated as 'KRT5−/KRT17+' in the cell-type list.,pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,Macrophage − SPP1+,,human,false,SPP1,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation),Cell type annotated as 'Macrophage − SPP1+' in the immune lineage cell-type list.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,Secretory—SCGB1A1+/MUC5B+,,human,false,MUC5B,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation); Results colocalization section,Cell type annotated as 'Secretory—SCGB1A1+/MUC5B+'; MUC5B colocalization discussed in text.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,Secretory—SCGB1A1+/MUC5B+,,human,false,SCGB1A1,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation); Results colocalization section,Cell type annotated as 'Secretory—SCGB1A1+/MUC5B+'; also described in text as 'SCGB1A1+/MUC5B+ ... secretory cells'.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,Secretory—SCGB1A1+/SCGB3A2+,,human,false,SCGB1A1,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation),Secretory epithelial cell type annotated as 'Secretory—SCGB1A1+/SCGB3A2+'.,pending,,,
DOI_10.1038_s41588-024-01702-0,DOI_10.1038_s41588-024-01702-0,primary,Secretory—SCGB1A1+/SCGB3A2+,,human,false,SCGB3A2,annotation_marker,,positive,,formal_candidate,Fig.3 (cell-type annotation),Secretory epithelial cell type annotated as 'Secretory—SCGB1A1+/SCGB3A2+'.,pending,,,
