paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,E-cadherin,author_declared,,positive,,formal_candidate,"Results, fdAT2 organoid characterization","the organoids express proteins required for surfactant production, such as LAMP3, ABCA3, and Napsin-A, as well as typical AT2 markers HTII-280, E-cadherin and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,HOPX,author_declared,,positive,,formal_candidate,"Results, fdAT2 organoid characterization","the organoids express proteins required for surfactant production, such as LAMP3, ABCA3, and Napsin-A, as well as typical AT2 markers HTII-280, E-cadherin and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,SOX9,author_declared,,unknown,negative,formal_candidate,"Results, fdAT2 organoid characterization","whereas a fetal tip progenitor marker, SOX9 was not detected",pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 1 cell (AT1),,human,false,AGER,author_declared,,positive,,formal_candidate,"Results, 'Adult AT2 cells function as facultative progenitors' paragraph","the fdAT2 organoids showed upregulation of AT1 fate markers, such as AQP5, CAV1, and AGER, and downregulation of SFTPC and SFTPC-GFP",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 1 cell (AT1),,human,false,AQP5,author_declared,,positive,,formal_candidate,"Results, 'Adult AT2 cells function as facultative progenitors' paragraph","the fdAT2 organoids showed upregulation of AT1 fate markers, such as AQP5, CAV1, and AGER, and downregulation of SFTPC and SFTPC-GFP",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 1 cell (AT1),,human,false,CAV1,author_declared,,positive,,formal_candidate,"Results, 'Adult AT2 cells function as facultative progenitors' paragraph","the fdAT2 organoids showed upregulation of AT1 fate markers, such as AQP5, CAV1, and AGER, and downregulation of SFTPC and SFTPC-GFP",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 1 cell (AT1),,human,false,SFTPC,author_declared,,unknown,negative,formal_candidate,"Results, PCLS differentiation paragraph","nearly 100% of the RFP+ cells co-expressed the AT1 lineage markers, CAV1 and AGER, and rarely expressed the SFTPC-GFP reporter or SFTPC protein",pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 (AT2) cells,,human,false,E-cadherin,author_declared,,positive,,formal_candidate,"Results, fdAT2 organoid characterization","the organoids express proteins required for surfactant production, such as LAMP3, ABCA3, and Napsin-A, as well as typical AT2 markers HTII-280, E-cadherin and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 (AT2) cells,,human,false,HOPX,author_declared,,positive,,formal_candidate,"Results, fdAT2 organoid characterization","the organoids express proteins required for surfactant production, such as LAMP3, ABCA3, and Napsin-A, as well as typical AT2 markers HTII-280, E-cadherin and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 cell (AT2),,human,false,SFTPC,author_declared,,positive,,formal_candidate,"Results, Fig. 1H-K characterization paragraph","co-expressing SFTPC and other canonical AT2 markers, suggesting they originate from AT2-like cells",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Fetal tip progenitor,,human,false,SOX9,author_declared,,positive,,formal_candidate,"Results, fdAT2 organoid characterization","a fetal tip progenitor marker, SOX9",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,ABCA3,figure_labeled,,positive,,formal_candidate,Fig.1G legend,"surfactant protein production-associated markers including mature SFTPC and SFTPB, LAMP3, NAPSA, and ABCA3, plus typical alveolar type 2 cell lineage markers HTII-280 and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,CXCL1,figure_labeled,,positive,,formal_candidate,"Fig.1J,K legend","UMAP plots showing transcript expression of AT2 lineage markers SFTPC, SFTPB, SFTPA1, NASPA (J) and CXCL1 (K)",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,HTII-280,figure_labeled,,positive,,formal_candidate,Fig.1G legend,typical alveolar type 2 cell lineage markers HTII-280 and HOPX,pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,LAMP3,figure_labeled,,positive,,formal_candidate,Fig.1G legend,"surfactant protein production-associated markers including mature SFTPC and SFTPB, LAMP3, NAPSA, and ABCA3, plus typical alveolar type 2 cell lineage markers HTII-280 and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,NAPSA,figure_labeled,,positive,,formal_candidate,Fig.1G legend,"surfactant protein production-associated markers including mature SFTPC and SFTPB, LAMP3, NAPSA, and ABCA3, plus typical alveolar type 2 cell lineage markers HTII-280 and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,NASPA,figure_labeled,,positive,,formal_candidate,"Fig.1J,K legend","UMAP plots showing transcript expression of AT2 lineage markers SFTPC, SFTPB, SFTPA1, NASPA (J) and CXCL1 (K)",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,SFTPA1,figure_labeled,,positive,,formal_candidate,"Fig.1J,K legend","UMAP plots showing transcript expression of AT2 lineage markers SFTPC, SFTPB, SFTPA1, NASPA (J) and CXCL1 (K)",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,SFTPB,figure_labeled,,positive,,formal_candidate,"Fig.1J,K legend","UMAP plots showing transcript expression of AT2 lineage markers SFTPC, SFTPB, SFTPA1, NASPA (J) and CXCL1 (K)",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,AT2-like (fdAT2 organoid cells),,human,false,SFTPC,figure_labeled,,positive,,formal_candidate,"Fig.1J,K legend","UMAP plots showing transcript expression of AT2 lineage markers SFTPC, SFTPB, SFTPA1, NASPA (J) and CXCL1 (K)",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 (AT2) cells,,human,false,ABCA3,figure_labeled,,positive,,formal_candidate,Fig.1G legend,"surfactant protein production-associated markers including mature SFTPC and SFTPB, LAMP3, NAPSA, and ABCA3, plus typical alveolar type 2 cell lineage markers HTII-280 and HOPX",pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 (AT2) cells,,human,false,HTII-280,figure_labeled,,positive,,formal_candidate,Fig.1G legend,typical alveolar type 2 cell lineage markers HTII-280 and HOPX,pending,,,
DOI_10.1038_s44318-024-00328-6,DOI_10.1038_s44318-024-00328-6,primary,Alveolar type 2 (AT2) cells,,human,false,LAMP3,figure_labeled,,positive,,formal_candidate,Fig.1G legend,"surfactant protein production-associated markers including mature SFTPC and SFTPB, LAMP3, NAPSA, and ABCA3, plus typical alveolar type 2 cell lineage markers HTII-280 and HOPX",pending,,,
