paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,T cells,,human,false,CD247,author_declared,,positive,,formal_candidate,"Methods, Cell annotations",To distinguish between confounding (perivascular) macrophages and T cells and pure microglia ... specific cell-type markers MRC1 and CD247,pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,C1QC,author_declared,,positive,,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,,human,false,CD247,author_declared,,unknown,negative,formal_candidate,"Methods, Cell annotations",to yield pure microglia by requiring the normalized expression of the specific cell-type markers MRC1 and CD247 to be strictly less than 1,pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,CD74,author_declared,,positive,,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,FTH1,author_declared,,positive,,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,FTL,author_declared,,positive,,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,,human,false,MRC1,author_declared,,unknown,negative,formal_candidate,"Methods, Cell annotations",to yield pure microglia by requiring the normalized expression of the specific cell-type markers MRC1 and CD247 to be strictly less than 1,pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,homeostatic,human,false,P2RY12,author_declared,,positive,,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,P2RY12,author_declared,,unknown,negative,formal_candidate,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",pending,,缺少阴性/缺失表达措辞，极性降为 unknown,缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,perivascular macrophages,,human,false,MRC1,author_declared,,positive,,formal_candidate,"Methods, Cell annotations",To distinguish between confounding (perivascular) macrophages and T cells and pure microglia ... specific cell-type markers MRC1 and CD247,pending,,,
DOI_10.1038_s41586-021-03710-0,DOI_10.1038_s41586-021-03710-0,primary,microglia,COVID-19-associated,human,false,CD68,figure_labeled,,positive,,formal_candidate,Fig. 3g legend,Immunohistochemical staining for the microglial activation marker CD68 (brown) in the frontal medial cortex of a patient with COVID-19.,pending,,,
