paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,Kupffer cell,,mouse,false,Clec4f,author_declared,,positive,,formal_candidate,"Results, description of cluster 4 macrophages","cluster 4 macrophages in the liver had high expression of Clec4f, a Kupffer cell marker (Supplementary Fig. 4c)",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,M2 macrophage,,other,false,mrc1b,author_declared,,positive,,formal_candidate,"Results, zebrafish mono/Mϕ cluster markers",This cluster also preferentially expressed the M2 macrophage marker mrc1b (Cd206 in mice),pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,cluster 1,,unknown,NA,moxd1,author_declared,,positive,,formal_candidate,"Fig. 3f, g; Supplementary Fig. 3c","shared marker genes enriched in translation with cluster 1, such as rpl15 and copper ion binding protein gene moxd1",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,cluster 1,,unknown,NA,rpl15,author_declared,,positive,,formal_candidate,"Fig. 3f, g; Supplementary Fig. 3c","shared marker genes enriched in translation with cluster 1, such as rpl15 and copper ion binding protein gene moxd1",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,cd74a,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,havcr1,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,marco,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,mfap4,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,mhc2a,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophage,,unknown,false,mpeg1.1,author_declared,,positive,,formal_candidate,"Supplementary text referencing Fig. 3f,g","rophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophages,,mouse,false,Runx1,author_declared,,positive,,formal_candidate,"Results, paragraph on macrophage subsets",Runx1 and Trem2 are 2 macrophage markers that have been linked to cardiac recovery.,pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,macrophages,,mouse,false,Trem2,author_declared,,positive,,formal_candidate,"Results, paragraph on macrophage subsets",Runx1 and Trem2 are 2 macrophage markers that have been linked to cardiac recovery.,pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M1-like macrophages,M1-like,other,false,cxcl11.1,author_declared,,positive,,formal_candidate,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M1-like macrophages,M1-like,other,false,il1b,author_declared,,positive,,formal_candidate,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M1-like macrophages,M1-like,other,false,il6,author_declared,,positive,,formal_candidate,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M1-like macrophages,M1-like,other,false,tnfa,author_declared,,positive,,formal_candidate,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M1-like macrophages,M1-like,other,false,tnfb,author_declared,,positive,,formal_candidate,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M2-like macrophages,M2-like,other,false,cxcr4b,author_declared,,positive,,formal_candidate,"Supplementary Fig. 3d, e",zebrafish M2 markers mrc1b and cxcr4b were broadly expressed in all clusters except cluster 5,pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish M2-like macrophages,M2-like,other,false,mrc1b,author_declared,,positive,,formal_candidate,"Supplementary Fig. 3d, e",zebrafish M2 markers mrc1b and cxcr4b were broadly expressed in all clusters except cluster 5,pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish cluster 4 macrophages,cluster 4,other,false,gda,author_declared,,positive,,formal_candidate,Fig. 3h,expression of the cluster 4 marker gda was enriched in macrophages in the boundary zone of the wound at 1 dpci,pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,zebrafish mono/Mφ,,other,false,mpeg1.1,author_declared,,positive,,formal_candidate,"Supplementary Fig. 3d,e","mpeg1.1 was widely used as a pan-macrophage marker; however, it does not label the entire mono/Mφ population.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,Cluster 1 mono/Mϕ,,other,false,eef1g,annotation_marker,,positive,,formal_candidate,"Results, zebrafish mono/Mϕ cluster markers; Fig.3f","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3 (Supplementary Fig. 3c, Fig. 3f, g, and Supplementary Data 4, 5).",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,Cluster 1 mono/Mϕ,,other,false,eif2s3,annotation_marker,,positive,,formal_candidate,"Results, zebrafish mono/Mϕ cluster markers; Fig.3f","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3 (Supplementary Fig. 3c, Fig. 3f, g, and Supplementary Data 4, 5).",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,Cluster 1 mono/Mϕ,,other,false,icn,annotation_marker,,positive,,formal_candidate,"Results, zebrafish mono/Mϕ cluster markers; Fig.3f","This cluster also preferentially expressed the M2 macrophage marker mrc1b (Cd206 in mice), copper ion binding protein gene moxd1, and calcium ion binding protein genes icn and s100a10b.",pending,,,
DOI_10.1038_s42003-024-07315-x,DOI_10.1038_s42003-024-07315-x,primary,Cluster 1 mono/Mϕ,,other,false,moxd1,annotation_marker,,positive,,formal_candidate,"Results, zebrafish mono/Mϕ cluster markers; Fig.3f","This cluster also preferentially expressed the M2 macrophage marker mrc1b (Cd206 in mice), copper ion binding protein gene moxd1, and calcium ion binding protein genes icn and s100a10b.",pending,,,
