paper_id,document_id,document_role,cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_type,model_evidence_type,marker_polarity,model_marker_polarity,candidate_class,source_locator,source_context,review_status,exclusion_reason,guardrail_reason,notes
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hiVEGFR2lo branching vessels,metaphyseal vessels,human,false,CD34,annotation_marker,,positive,,formal_candidate,Fig. 3b legend / Results,we identified CD34hiVEGFR2lo branching vessels adjacent to the epiphyseal cartilage (metaphysis),pending,,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hiVEGFR2lo branching vessels,metaphyseal vessels,human,false,VEGFR2,annotation_marker,,positive,,formal_candidate,Fig. 3b legend / Results,we identified CD34hiVEGFR2lo branching vessels adjacent to the epiphyseal cartilage (metaphysis),pending,,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,HSC/MPP,,human,false,CD117,annotation_marker,,positive,,formal_candidate,"Methods, Immunofluorescence microscopy",CD34+CD117+ HSC/MPPs and progenitors were manually annotated in QuPath v.0.2.3,pending,,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34+ cells,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,"Human research participants, Population characteristics; Eukaryotic cell lines, Validation","CD34+ CITE-seq samples: FBM (n=3; 14-17 PCW; sex = 2 male, 1 female), fetal liver (n=4; 14-17 PCW; sex = 2 female, 2 male) and cord blood (n=4; 40-42 PCW; sex = unknown); 'The ‘TotalSeqA’ 198 oligo-conjugated panel for CITEseq was optimised on cord blood CD34+ and mononuclear cells'",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34+CD117+ HSC/MPPs and progenitors,,human,false,CD117,cluster_enriched,annotation_marker,positive,,context_only,Results / Fig. 3b / Extended Data Fig. 9,The frequency of CD34+CD117+ HSC/MPPs and progenitors relative to cellular density was similar in metaphyseal and diaphyseal areas,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34+CD117+ HSC/MPPs and progenitors,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,Results / Fig. 3b / Extended Data Fig. 9,The frequency of CD34+CD117+ HSC/MPPs and progenitors relative to cellular density was similar in metaphyseal and diaphyseal areas,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hi vessels (co-localizing with CXCL12+ cells),,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,Results / Fig. 3b,"Thicker-walled CD34hi vessels, co-localizing with CXCL12+ cells, were present in both metaphysis and diaphysis",excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hiCXCL12-associated arterioles,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,Fig. 3b legend,CD34hiCXCL12-associated arterioles,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hiVEGFRlo metaphyseal vessels,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,Fig. 3b legend,patterns of co-expression in CD34hiVEGFRlo metaphyseal vessels,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CD34hiVEGFRlo metaphyseal vessels,,human,false,VEGFR,cluster_enriched,annotation_marker,positive,,context_only,Fig. 3b legend,patterns of co-expression in CD34hiVEGFRlo metaphyseal vessels,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,CXCL12+ cells,,human,false,CXCL12,cluster_enriched,annotation_marker,positive,,context_only,Results / Fig. 3b,co-localizing with CXCL12+ cells,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,Erythroid colony,,human,false,CD235a,cluster_enriched,author_declared,positive,,context_only,Extended Data Fig. 6c legend,erythroid (CD235a+),excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,Erythroid colony,,human,false,CD45,cluster_enriched,author_declared,unknown,negative,context_only,"Methods, Culture experiments",Erythroid colonies were identified as CD45−GYPA+ ≥ 30 cells,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,Erythroid colony,,human,false,GYPA,cluster_enriched,author_declared,positive,,context_only,"Methods, Culture experiments",Erythroid colonies were identified as CD45−GYPA+ ≥ 30 cells,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,FBM sinusoidal endothelial cells,,human,false,CCL14,cluster_enriched,,positive,,context_only,Results (Endothelial cells in tissues and in Down syndrome) / Extended Data Fig. 8,FBM sinusoidal endothelial cells also expressed more CCL14,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,FBM sinusoidal endothelial cells,,human,false,ICAM2,cluster_enriched,,positive,,context_only,Results (Endothelial cells in tissues and in Down syndrome) / Extended Data Fig. 8,"FBM sinusoidal endothelial cells had significantly higher expression of SELE, VCAM1 and ICAM2",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,FBM sinusoidal endothelial cells,,human,false,SELE,cluster_enriched,,positive,,context_only,Results (Endothelial cells in tissues and in Down syndrome) / Extended Data Fig. 8,"FBM sinusoidal endothelial cells had significantly higher expression of SELE, VCAM1 and ICAM2",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,FBM sinusoidal endothelial cells,,human,false,THBS1,cluster_enriched,,positive,,context_only,Results (Endothelial cells in tissues and in Down syndrome) / Extended Data Fig. 8,FBM sinusoidal endothelial cells expressed more THBS1,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,FBM sinusoidal endothelial cells,,human,false,VCAM1,cluster_enriched,,positive,,context_only,Results (Endothelial cells in tissues and in Down syndrome) / Extended Data Fig. 8,"FBM sinusoidal endothelial cells had significantly higher expression of SELE, VCAM1 and ICAM2",excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,HSC/MPP,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,HSC/MPP,,human,false,CD38,cluster_enriched,annotation_marker,unknown,negative,context_only,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,HSC/MPP,,human,false,CD45RA,cluster_enriched,annotation_marker,unknown,negative,context_only,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA− HSC/MPPs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,HSC/MPPs in Down syndrome,,human,false,NOTCH1,cluster_enriched,,positive,,context_only,Results / Fig. 3c,the expression of NOTCH1 was increased in HSC/MPPs in Down syndrome,excluded_by_rule,非正式 marker 证据；仅保留上下文,,
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,LMPP/MLP,,human,false,CD34,cluster_enriched,annotation_marker,positive,,context_only,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA+ LMPP/MLPs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文,缺少作者 marker/注释措辞，降级为表达或富集上下文
DOI_10.1038_s41586-021-03929-x,DOI_10.1038_s41586-021-03929-x,primary,LMPP/MLP,,human,false,CD38,cluster_enriched,annotation_marker,unknown,negative,context_only,"Methods, Culture experiments",CD34+CD38− cells were gated further into CD45RA+ LMPP/MLPs,excluded_by_rule,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown,缺少作者 marker/注释措辞，降级为表达或富集上下文; 缺少阴性/缺失表达措辞，极性降为 unknown
