paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41586-020-2496-1,43,corrected,B/plasma cells,,mouse,false,Cd79a,Cd79a,exact,author_declared,positive,"Page 4, Figure 2j; Supplementary Table 6","This is supported by upregulation of B/plasma cell markers (Cd79a, Igj; Figure 2j; Supplementary Table 6)",1.0,True,exclude,B/plasma cells are outside target_cell_scope; no link to Cardiac neuron/Schwann/neuroendocrine cells.
DOI_10.1038_s41586-020-2496-1,43,corrected,B/plasma cells,,mouse,false,Igj,Igj,exact,author_declared,positive,"Page 4, Figure 2j; Supplementary Table 6","This is supported by upregulation of B/plasma cell markers (Cd79a, Igj; Figure 2j; Supplementary Table 6)",1.0,True,exclude,B/plasma cells are outside target_cell_scope; no link to Cardiac neuron/Schwann/neuroendocrine cells.
DOI_10.1038_s41586-020-2496-1,43,corrected,T cells,,mouse,false,Cd3d,Cd3d,exact,cluster_enriched,positive,"Page 4, Figure 2j; Supplementary Table 6","This is supported by upregulation of B/plasma cell markers (Cd79a, Igj; Figure 2j; Supplementary Table 6) and downregulation of Cd3d",1.0,True,exclude,"T cells are outside target_cell_scope; evidence is DGE downregulation, not a formal target marker."
DOI_10.1038_s41586-020-2496-1,43,corrected,hepatocytes,,mouse,false,Alb,Alb,exact,cluster_enriched,positive,"Page 4, Extended Data Figure 6e; Supplementary Table 6","the relative number of hepatocytes decreases with age, which is supported by the reduction in the expression of albumin (Alb; Extended Data Figure 6e; Supplementary Table 6)",1.0,True,exclude,Hepatocytes are outside target_cell_scope; expression-change context only.
DOI_10.1038_s41586-020-2496-1,43,corrected,Kupffer cells,,mouse,false,Clec4f,Clec4f,exact,annotation_marker,positive,"Page 4, Extended Data Figure 6g-j",We stained liver Kupffer cells (Extended Data Figure 6g) with Clec4f and found the number of Clec4f+ cells does not change with age,1.0,True,exclude,Kupffer cells are outside target_cell_scope; used for staining Kupffer cells but not a target cell type.
DOI_10.1038_s41586-020-2496-1,43,corrected,Kupffer cells,,mouse,false,Il1b,Il1b,exact,cluster_enriched,positive,"Methods, In Situ RNA Hybridization and quantification (p.9); Extended Data Fig. 6f-j legend (p.18)","For multiplex staining the following probes were used; Clec4f (Mm-Clec4f 480421), Il1b (Mm-Il1b 316891-C2). Extended Data Fig. 6g-j: Staining of Kupffer cells across age.",0.8333,True,exclude,"Kupffer cells are outside target_cell_scope; Il1b is an expression/co-staining gene, not a target marker."
DOI_10.1038_s41586-020-2496-1,43,corrected,liver sinusoidal endothelial cells,LSEC,mouse,false,Pecam1,Pecam1,exact,annotation_marker,positive,"Page 4, Supplementary Table 7; Extended Data Figure 6l",By performing in situ RNA staining for Mrc1 alongside classical LSEC marker Pecam1 (Supplementary Table 7; Extended Data Figure 6l),1.0,True,exclude,LSECs are outside target_cell_scope; used in staining but not a target cell type.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,H2-D1,H2-D1,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","Clusters 10, 12 and 14 are mainly comprised of 18- and 24-month old microglia. These cells up-regulate MHC class I genes (H2-D1, H2-K1, B2m), along with genes associated with degenerative disease (e.g. Fth1)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,H2-K1,H2-K1,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","Clusters 10, 12 and 14 are mainly comprised of 18- and 24-month old microglia. These cells up-regulate MHC class I genes (H2-D1, H2-K1, B2m), along with genes associated with degenerative disease (e.g. Fth1)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,B2m,B2m,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","Clusters 10, 12 and 14 are mainly comprised of 18- and 24-month old microglia. These cells up-regulate MHC class I genes (H2-D1, H2-K1, B2m), along with genes associated with degenerative disease (e.g. Fth1)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,Fth1,Fth1,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","Clusters 10, 12 and 14 are mainly comprised of 18- and 24-month old microglia. These cells up-regulate MHC class I genes (H2-D1, H2-K1, B2m), along with genes associated with degenerative disease (e.g. Fth1)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,Oasl2,Oasl2,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","clusters 10, 12 and 14 gene expression is enriched with interferon responsive or regulatory genes (e.g. Oasl2, Oas1a, Ifit3, Rtp4, Bst2, Stat1, Irf7, Ifitm3, Usp18, Ifi204, Ifit2)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
DOI_10.1038_s41586-020-2496-1,43,corrected,microglia,,mouse,false,Oas1a,Oas1a,exact,cluster_enriched,positive,"Page 6, Figure 4d,e","clusters 10, 12 and 14 gene expression is enriched with interferon responsive or regulatory genes (e.g. Oasl2, Oas1a, Ifit3, Rtp4, Bst2, Stat1, Irf7, Ifitm3, Usp18, Ifi204, Ifit2)",1.0,True,exclude,Microglia are outside target_cell_scope; cluster-enriched expression only.
