paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,perivascular macrophages,,human,false,MRC1,MRC1,exact,author_declared,positive,"Methods, Cell annotations",To distinguish between confounding (perivascular) macrophages and T cells and pure microglia ... specific cell-type markers MRC1 and CD247,1.0,True,exclude,非项目范围细胞（脑周巨噬细胞）；target_cell_scope未指定且不属于PNS/神经内分泌/肠内分泌细胞。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,T cells,,human,false,CD247,CD247,exact,author_declared,positive,"Methods, Cell annotations",To distinguish between confounding (perivascular) macrophages and T cells and pure microglia ... specific cell-type markers MRC1 and CD247,1.0,True,exclude,非项目范围细胞（T细胞）；target_cell_scope未指定且不属于PNS/神经内分泌/肠内分泌细胞。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,,human,false,MRC1,MRC1,exact,author_declared,negative,"Methods, Cell annotations",to yield pure microglia by requiring the normalized expression of the specific cell-type markers MRC1 and CD247 to be strictly less than 1,1.0,True,exclude,MRC1表达<1用于阴性门控纯化小胶质细胞，极性应为negative；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,,human,false,CD247,CD247,exact,author_declared,negative,"Methods, Cell annotations",to yield pure microglia by requiring the normalized expression of the specific cell-type markers MRC1 and CD247 to be strictly less than 1,1.0,True,exclude,CD247表达<1用于阴性门控纯化小胶质细胞，极性应为negative；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,,human,false,CD68,CD68,exact,annotation_marker,positive,"Methods, Immunohistochemistry","anti-human CD68 (mouse, Dako M0876, PG-M1 clone, 1:100) for determining microglial reactivity",1.0,True,exclude,CD68实际用于免疫组化判定小胶质细胞反应性，属正式注释/验证标记；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,homeostatic,human,false,P2RY12,P2RY12,exact,author_declared,positive,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'",downregulation of the homeostatic markers including P2RY12,1.0,True,exclude,P2RY12被作者称为homeostatic marker；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,C1QC,C1QC,exact,author_declared,positive,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",1.0,True,exclude,作者明确用marked by描述COVID-19相关小胶质亚群激活基因；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,CD74,CD74,exact,author_declared,positive,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",1.0,True,exclude,作者明确用marked by描述COVID-19相关小胶质亚群激活基因；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,FTL,FTL,exact,author_declared,positive,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",1.0,True,exclude,作者明确用marked by描述COVID-19相关小胶质亚群激活基因；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,FTH1,FTH1,exact,author_declared,positive,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",1.0,True,exclude,作者明确用marked by描述COVID-19相关小胶质亚群激活基因；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,P2RY12,P2RY12,exact,author_declared,negative,"Results, paragraph beginning 'We clustered 1,814 MRC1− microglia…'","This subpopulation was marked by expression of microglial activation genes previously associated with human disease, such as complement C1QC, CD74, FTL and FTH1, and downregulation of the homeostatic markers including P2RY12.",1.0,True,exclude,P2RY12在该COVID-19相关小胶质亚群中下调，极性应为negative；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,COVID-19-associated,human,false,CD68,CD68,exact,figure_labeled,positive,Fig. 3g legend,Immunohistochemical staining for the microglial activation marker CD68 (brown) in the frontal medial cortex of a patient with COVID-19.,1.0,True,exclude,图注明确称CD68为microglial activation marker；但小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,Alzheimer's disease-associated microglia,human,false,C1QC,C1QC,exact,author_declared,positive,Discussion,C1QC and CD14 (which mark microglia associated with Alzheimer’s disease),1.0,True,exclude,作者用which mark明确建立gene-cell关系；但AD相关小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,microglia,Alzheimer's disease-associated microglia,human,false,CD14,CD14,exact,author_declared,positive,Discussion,C1QC and CD14 (which mark microglia associated with Alzheimer’s disease),1.0,True,exclude,作者用which mark明确建立gene-cell关系；但AD相关小胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,astrocyte,COVID-19-associated astrocyte cluster,human,false,IFITM3,IFITM3,exact,author_declared,positive,Discussion,astrocyte cluster associated with COVID-19 that is marked by established inflammation and astrogliosis genes (such as IFITM3 and GFAP),1.0,True,exclude,作者用marked by明确标记COVID-19相关星形胶质亚群；但星形胶质细胞非项目目标范围。
DOI_10.1038_s41586-021-03710-0,1,no_formal_target_marker,astrocyte,COVID-19-associated astrocyte cluster,human,false,GFAP,GFAP,exact,author_declared,positive,Discussion,astrocyte cluster associated with COVID-19 that is marked by established inflammation and astrogliosis genes (such as IFITM3 and GFAP),1.0,True,exclude,作者用marked by明确标记COVID-19相关星形胶质亚群；但星形胶质细胞非项目目标范围。
