paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,DCN,DCN,exact,annotation_marker,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)",Fibroblasts were identified by the expression of the canonical markers DCN and PDGFRA,1.0,True,exclude,CAF marker，非目标细胞（Myelinating Schwann cell）范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,PDGFRA,PDGFRA,exact,annotation_marker,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)",Fibroblasts were identified by the expression of the canonical markers DCN and PDGFRA,1.0,True,exclude,CAF marker，非目标细胞（Myelinating Schwann cell）范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,ACTA2,ACTA2,exact,reference_imported,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)","canonical markers of i) fibroblast activation (e.g., ACTA2, FAP)",1.0,True,exclude,CAF activation marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,FAP,FAP,exact,reference_imported,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)","canonical markers of i) fibroblast activation (e.g., ACTA2, FAP)",1.0,True,exclude,CAF activation marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,TGFB1,TGFB1,exact,reference_imported,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)",canonical markers of ... TGFb signalling (TGFB1 and receptors TGFBR1/2),1.0,True,exclude,TGFb signalling marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,TGFBR1,TGFBR1,exact,reference_imported,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)",canonical markers of ... TGFb signalling (TGFB1 and receptors TGFBR1/2),1.0,True,exclude,TGFb signalling marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,CAFs,,human,false,TGFBR2,TGFBR2,exact,reference_imported,positive,"Results, 'Characterisation of SMCs and CAFs in the PCa TME' (p.23)",canonical markers of ... TGFb signalling (TGFB1 and receptors TGFBR1/2),1.0,True,exclude,TGFb signalling marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,stromal cells,,human,false,ACTA2,ACTA2,exact,reference_imported,positive,Introduction p.4,"Stromal phenotyping has historically employed a narrow set of protein markers - such as alpha-smooth muscle actin (ACTA2), vimentin (VIM), and CD90 (THY1)",1.0,True,exclude,历史性基质蛋白 marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,stromal cells,,human,false,VIM,VIM,exact,reference_imported,positive,Introduction p.4,"Stromal phenotyping has historically employed a narrow set of protein markers - such as alpha-smooth muscle actin (ACTA2), vimentin (VIM), and CD90 (THY1)",1.0,True,exclude,历史性基质蛋白 marker，非目标细胞范围。
DOI_10.1101_2024.10.23.619925,26,no_formal_target_marker,stromal cells,,human,false,THY1,THY1,exact,reference_imported,positive,Introduction p.4,"Stromal phenotyping has historically employed a narrow set of protein markers - such as alpha-smooth muscle actin (ACTA2), vimentin (VIM), and CD90 (THY1)",1.0,True,exclude,历史性基质蛋白 marker，非目标细胞范围。
