paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41588-025-02158-6,31,unresolved,Neuroblasts,,human,false,PHOX2B,PHOX2B,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Neuroblasts，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Neuroblasts,,human,false,ISL1,ISL1,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Neuroblasts，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Fibroblasts,,human,false,PDGFRB,PDGFRB,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,0.0,False,exclude,细胞类型为 Fibroblasts，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Fibroblasts,,human,false,DCN,DCN,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Fibroblasts，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Schwann cells,,human,true,PLP1,PLP1,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type; figure gene axis includes PLP1 with Schwann cells row.,1.0,True,unresolved,figure_labeled 证据不足：唯一依据为 Fig. 1d 通用图注（Dotplot showing the mean expression of marker genes...）与基因轴 OCR（PLP1）/细胞轴 OCR（Schwann cells）同图共现；OCR 无法读出 PLP1 与 Schwann cells 的具体对应关系，不满足 figure_labeled 标准（计划 5.1）; Codex 抽查续检 2026-08-30
DOI_10.1038_s41588-025-02158-6,31,unresolved,Schwann cells,,human,true,CDH19,CDH19,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type; figure gene axis includes CDH19 with Schwann cells row.,0.0,False,unresolved,Fig.1d dotplot 基因轴 OCR 以带空格形式（CD H19，原文 L112）出现，但行列对应关系在 OCR 中丢失，无法读出 CDH19 与 Schwann cells 的具体映射；不得用领域常识补证据，维持 unresolved 待查原图; Codex 抽查续检 2026-08-30
DOI_10.1038_s41588-025-02158-6,31,unresolved,Endothelial cells,,human,false,PECAM1,PECAM1,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,0.0,False,exclude,细胞类型为 Endothelial cells，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Endothelial cells,,human,false,PTPRB,PTPRB,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Endothelial cells，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Dendritic cells,,human,false,CD86,CD86,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Dendritic cells，不属于任务目标 L2:Schwann cell。
DOI_10.1038_s41588-025-02158-6,31,unresolved,Dendritic cells,,human,false,IRF8,IRF8,exact,figure_labeled,positive,Fig. 1d legend,Dotplot showing the mean expression of marker genes and the percentage of cells expressing them for each annotated cell type,1.0,True,exclude,细胞类型为 Dendritic cells，不属于任务目标 L2:Schwann cell。
