paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41467-023-40173-5,15,corrected,Alveolar type 1 cells (AT1),,human,false,AGER,AGER,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",1.0,True,exclude,Cell type outside target_cell_scope (L4:Pulmonary neuroendocrine cell); not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Alveolar type 1 cells (AT1),,human,false,RTKN2,RTKN2,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",1.0,True,exclude,Cell type outside target_cell_scope; not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Alveolar type 1 cells (AT1),,human,false,SEMA3B,SEMA3B,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Alveolar type 1 cells (AT1) | Marker genes AGER, RTKN2, SEMA3B",1.0,True,exclude,Cell type outside target_cell_scope; not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Inflammatory monocytes (iMON),,human,false,CD14,CD14,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",1.0,True,exclude,Cell type outside target_cell_scope; not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Inflammatory monocytes (iMON),,human,false,FCN1,FCN1,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",1.0,True,exclude,Cell type outside target_cell_scope; not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Inflammatory monocytes (iMON),,human,false,VCAN,VCAN,exact,figure_labeled,positive,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",1.0,True,exclude,Cell type outside target_cell_scope; not a PNEC marker.
DOI_10.1038_s41467-023-40173-5,15,corrected,Inflammatory monocytes (iMON),,human,false,FCGR3A,FCGR3A,exact,figure_labeled,negative,Fig.1B,"Dictionary (LungMAP CellCards): Inflammatory monocytes (iMON) | CD14, FCN1, VCAN, no FCGR3A",1.0,True,exclude,"Cell type outside target_cell_scope; 'no FCGR3A' is a negative marker for iMON, not PNEC."
DOI_10.1038_s41467-023-40173-5,15,corrected,lung goblet cells,,human,false,MUC5AC,MUC5AC,exact,author_declared,positive,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",0.8,True,exclude,"Cell type outside target_cell_scope; goblet cell marker, not PNEC."
DOI_10.1038_s41467-023-40173-5,15,corrected,lung goblet cells,,human,false,MUC5B,MUC5B,exact,author_declared,positive,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",0.8,True,exclude,"Cell type outside target_cell_scope; goblet cell marker, not PNEC."
DOI_10.1038_s41467-023-40173-5,15,corrected,SMG mucous,,human,false,MUC5AC,MUC5AC,exact,author_declared,negative,Results p.3 (LungMAP Human Lung CellRef section),"We utilized both positive and negative markers to improve sensitivity to distinguish cell types sharing similar gene expression patterns and marker genes, for example, lung goblet cells (MUC5AC+/MUC5B+) and SMG mucous (MUC5AC-/MUC5B+).",0.8,True,exclude,"Cell type outside target_cell_scope; SMG mucous marker, not PNEC."
