paper_id,task_no,paper_status,cell_type,subtype,species,in_project_scope,original_symbol,normalized_symbol,normalization_status,evidence_type,marker_polarity,source_locator,source_context,citation_match_score,citation_verified,decision,reason
DOI_10.1038_s41591-023-02327-2,14,corrected,SPP1+ profibrotic monocyte-derived macrophages,,human,false,SPP1,SPP1,exact,annotation_marker,positive,"Abstract, p.1563","identify shared cell states across multiple lung diseases, including SPP1+ profibrotic monocyte-derived macrophages in COVID-19, pulmonary fibrosis and lung carcinoma",1.0,True,exclude,细胞类型为巨噬细胞，不属于肺神经内分泌细胞任务范围
DOI_10.1038_s41591-023-02327-2,14,corrected,migratory dendritic cells,,human,false,CCR7,CCR7,exact,figure_labeled,positive,Fig. 3g legend,"Log-normalized expression of the migratory dendritic cell marker CCR7 in cells identified during re-annotation as migratory dendritic cells, versus other dendritic cells.",1.0,True,exclude,树突状细胞，非肺神经内分泌细胞
DOI_10.1038_s41591-023-02327-2,14,corrected,alveolar type 0 cells,,human,false,STFPB,SFTPB,alias_resolved,cluster_enriched,positive,"Results, p.1565","alveolar type 0 cells (n = 1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)",1.0,True,exclude,肺泡0型细胞，非目标；原文为表达描述，非正式 marker
DOI_10.1038_s41591-023-02327-2,14,corrected,alveolar type 0 cells,,human,false,SCGB3A2,SCGB3A2,exact,cluster_enriched,positive,"Results, p.1565","alveolar type 0 cells (n = 1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)",1.0,True,exclude,肺泡0型细胞，非目标
DOI_10.1038_s41591-023-02327-2,14,corrected,alveolar type 0 cells,,human,false,SFTPC,SFTPC,exact,cluster_enriched,positive,"Results, p.1565","alveolar type 0 cells (n = 1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)",0.0,True,exclude,肺泡0型细胞，非目标
DOI_10.1038_s41591-023-02327-2,14,corrected,alveolar type 0 cells,,human,false,SCGB3A1,SCGB3A1,exact,cluster_enriched,negative,"Results, p.1565","alveolar type 0 cells (n = 1,440, expressing STFPB+, SCGB3A2+, SFTPChigh and SCGB3A1low)",0.0,True,exclude,肺泡0型细胞，非目标；原文为低表达，极性应为 negative，但非正式 marker
DOI_10.1038_s41591-023-02327-2,14,corrected,preterminal bronchiole secretory cells,,human,false,SFTPB,SFTPB,exact,cluster_enriched,positive,"Results, p.1565","preterminal bronchiole secretory cells (n = 4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",1.0,True,exclude,终末细支气管分泌细胞，非目标
DOI_10.1038_s41591-023-02327-2,14,corrected,preterminal bronchiole secretory cells,,human,false,SCGB3A2,SCGB3A2,exact,cluster_enriched,positive,"Results, p.1565","preterminal bronchiole secretory cells (n = 4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",1.0,True,exclude,终末细支气管分泌细胞，非目标
DOI_10.1038_s41591-023-02327-2,14,corrected,preterminal bronchiole secretory cells,,human,false,SFTPC,SFTPC,exact,cluster_enriched,negative,"Results, p.1565","preterminal bronchiole secretory cells (n = 4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",0.0,True,exclude,终末细支气管分泌细胞，非目标；原文为低表达，极性应为 negative
DOI_10.1038_s41591-023-02327-2,14,corrected,preterminal bronchiole secretory cells,,human,false,SCGB3A1,SCGB3A1,exact,cluster_enriched,positive,"Results, p.1565","preterminal bronchiole secretory cells (n = 4,393, expressing SFTPB+, SCGB3A2+, SFTPClow and SCGB3A1high)",0.0,True,exclude,终末细支气管分泌细胞，非目标
DOI_10.1038_s41591-023-02327-2,14,corrected,smooth muscle cells,,human,false,CNN1,CNN1,exact,reference_imported,positive,"Results, p.1565","These smooth muscle cells, predominantly found in the airways, express canonical smooth muscle markers (CNN1 and MYH11)",1.0,True,exclude,平滑肌细胞，非目标
