cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
macrophage,Cluster 4,mouse,false,Clec4f,explicit,Results (Supplementary Fig. 4c),"cluster 4 macrophages in the liver had high expression of Clec4f, a Kupffer cell marker",pending,
macrophage,Cluster 4,mouse,false,Folr2,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2",pending,
macrophage,mm4,mouse,false,Folr2,explicit,Results,"mm4 macrophages are tissue resident macrophages that express Timd4, Lyve1, and Folr2 (TLF+)",pending,
macrophage,Cluster 4,mouse,false,Lyve1,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2",pending,
macrophage,mm4,mouse,false,Lyve1,explicit,Results,"mm4 macrophages are tissue resident macrophages that express Timd4, Lyve1, and Folr2 (TLF+)",pending,
macrophage,Cluster 4,mouse,false,Mrc1,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2",pending,
macrophage,,zebrafish,false,Runx1,explicit,Results,Runx1 and Trem2 are 2 macrophage markers that have been linked to cardiac recovery,pending,
macrophage,Cluster 4,mouse,false,Timd4,explicit,Fig. 2d / Results,"Cluster 4 macrophages expressed the highest levels of Mrc1, Timd4, Lyve1, and Folr2",pending,
macrophage,mm4,mouse,false,Timd4,explicit,Results,"mm4 macrophages are tissue resident macrophages that express Timd4, Lyve1, and Folr2 (TLF+)",pending,
macrophage,,zebrafish,false,Trem2,explicit,Results,Runx1 and Trem2 are 2 macrophage markers that have been linked to cardiac recovery,pending,
macrophage,Cluster 3,zebrafish,false,asah1b,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd",pending,
macrophage,,zebrafish,false,cd74a,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,Cluster 3,zebrafish,false,cd7al,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd",pending,
macrophage,Cluster 3,zebrafish,false,ctsd,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd",pending,
macrophage,Cluster 2,zebrafish,false,dut,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut",pending,
macrophage,Cluster 1,zebrafish,false,eef1g,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3",pending,
macrophage,Cluster 1,zebrafish,false,eif2s3,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3",pending,
macrophage,Cluster 3,zebrafish,false,gpnmb,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd",pending,
macrophage,Cluster 2,zebrafish,false,h2az2b,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut",pending,
macrophage,,zebrafish,false,havcr1,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,Cluster 2,zebrafish,false,hmgn2,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut",pending,
macrophage,Cluster 1,zebrafish,false,icn,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... calcium ion binding protein genes icn and s100a10b,pending,
macrophage,Cluster 3,zebrafish,false,lgmn,explicit,Results (Fig. 3f),"The pancreatic cluster 3 showed high expression of antigen component cd7al, glycoprotein gene gpnmb, and lysosomal activity-related genes such as asah1b, lgmn, and ctsd",pending,
macrophage,,zebrafish,false,marco,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,,zebrafish,false,mfap4,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,,zebrafish,false,mhc2a,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,Cluster 2,zebrafish,false,mki67,explicit,Results (Fig. 3f and Supplementary Fig. 3c),"Cluster 2 shared most of the cluster 1 marker genes at a relatively lower expression level, in addition to the enriched expression of histone modification and chromatin regulatory genes such as hmgn2, h2az2b, and mki67 and nucleotide metabolism gene dut",pending,
macrophage,Cluster 1,zebrafish,false,moxd1,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... copper ion binding protein gene moxd1,pending,
macrophage,,zebrafish,false,mpeg1.1,explicit,"Fig.3f,g","macrophage markers such as mpeg1.1, cd74a, mhc2a, marco, mfap4, and havcr1.",pending,
macrophage,Cluster 1,zebrafish,false,mrc1b,explicit,Results (Fig. 3f),This cluster also preferentially expressed the M2 macrophage marker mrc1b (Cd206 in mice),pending,
macrophage,Cluster 1,zebrafish,false,rpl15,explicit,"Results (Supplementary Fig. 3c, Fig. 3f, g, Supplementary Data 4, 5)","The WKM-dominating cluster 1 was enriched for expression of translation and ribosome biogenesis-associated genes such as eef1g, rpl15, and eif2s3",pending,
macrophage,Cluster 1,zebrafish,false,s100a10b,explicit,Results (Fig. 3f),This cluster also preferentially expressed ... calcium ion binding protein genes icn and s100a10b,pending,
mono/Mϕ,mm2,mouse,false,H2-Aa,explicit,Supplementary Fig. 5c,"H2-Aa was highest in mm2 cells while Ly6c2 and Mrc1 were most abundantly expressed in mm3 and mm4 cells, respectively.",pending,
mono/Mϕ,mm3,mouse,false,Ly6c2,explicit,Supplementary Fig. 5c,"H2-Aa was highest in mm2 cells while Ly6c2 and Mrc1 were most abundantly expressed in mm3 and mm4 cells, respectively.",pending,
mono/Mϕ,mm4,mouse,false,Mrc1,explicit,Supplementary Fig. 5c,"H2-Aa was highest in mm2 cells while Ly6c2 and Mrc1 were most abundantly expressed in mm3 and mm4 cells, respectively.",pending,
mono/Mϕ,M2-like,zebrafish,false,ccr2,explicit,"Supplementary Fig. 3d,e",Other M2 genes tgfb1a and ccr2 were enriched in some cluster 4 cells in addition to a lower expression in clusters 3 and 6,pending,
mono/Mϕ,M1-like,zebrafish,false,cxcl11.1,explicit,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,
mono/Mϕ,M2-like,zebrafish,false,cxcr4b,explicit,"Supplementary Fig. 3d,e","However, zebrafish M2 markers mrc1b and cxcr4b were broadly expressed in all clusters except cluster 5, overlapping with the expression of M1 markers",pending,
mono/Mϕ,cluster 4,zebrafish,false,gda,explicit,Fig. 3h,"As shown in Fig. 3h, expression of the cluster 4 marker gda was enriched in macrophages in the boundary zone of the wound at 1 dpci but not detected in the uninjured control.",pending,
mono/Mϕ,M1-like,zebrafish,false,il1b,explicit,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,
mono/Mϕ,M1-like,zebrafish,false,il6,explicit,Supplementary Fig. 3d–f,"Notable zebrafish M1 markers include tnfa, tnfb, il1b, il6 and cxcl11.1.",pending,
