cell_type,subtype,species,is_pns_cell,gene_symbol,evidence_level,source_section,source_context,review_status,notes
B cell,,human,false,CD19,explicit,Methods - Cell-type annotation,B lineage cells were defined as the cluster having positive expression of MS4A1 (encodes CD20) and CD19,pending,
B cell,,human,false,MS4A1,explicit,Methods - Cell-type annotation,B lineage cells were defined as the cluster having positive expression of MS4A1 (encodes CD20) and CD19,pending,
BEST4 epithelial cells,,human,false,CFTR,explicit,Results p.2,small-intestinal BEST4 cells were marked by high expression of the gene CFTR.,pending,
Branch A1 (iMN),,human,true,ETV1,explicit,"Fig.3a, Fig.3b",Marker genes for populations are listed: Branch A1 (iMN) with ETV1/GAL/SCGN/NOS1/SPOCK1 in both 6-11 PCW and 12-17 PCW.,pending,
Branch A1 (iMN),,human,true,GAL,explicit,"Fig.3a, Fig.3b",Marker genes for populations are listed: Branch A1 (iMN) with ETV1/GAL/SCGN/NOS1/SPOCK1 in both 6-11 PCW and 12-17 PCW.,pending,
Branch A1 (iMN),,human,true,NOS1,explicit,"Fig.3a, Fig.3b",Marker genes for populations are listed: Branch A1 (iMN) with ETV1/GAL/SCGN/NOS1/SPOCK1 in both 6-11 PCW and 12-17 PCW.,pending,
Branch A1 (iMN),,human,true,SCGN,explicit,"Fig.3a, Fig.3b",Marker genes for populations are listed: Branch A1 (iMN) with ETV1/GAL/SCGN/NOS1/SPOCK1 in both 6-11 PCW and 12-17 PCW.,pending,
Branch A1 (iMN),,human,true,SPOCK1,explicit,"Fig.3a, Fig.3b",Marker genes for populations are listed: Branch A1 (iMN) with ETV1/GAL/SCGN/NOS1/SPOCK1 in both 6-11 PCW and 12-17 PCW.,pending,
Branch A2 (IPAN/IN),,human,true,CHRM3,explicit,Fig.3a,Marker genes for populations are listed: Branch A2 (IPAN/IN) with ETV1/NTNG1/GRP/CHRM3/NXPH2 in 6-11 PCW.,pending,
Branch A2 (IPAN/IN),,human,true,ETV1,explicit,Fig.3a,Marker genes for populations are listed: Branch A2 (IPAN/IN) with ETV1/NTNG1/GRP/CHRM3/NXPH2 in 6-11 PCW.,pending,
Branch A2 (IPAN/IN),,human,true,GRP,explicit,Fig.3a,Marker genes for populations are listed: Branch A2 (IPAN/IN) with ETV1/NTNG1/GRP/CHRM3/NXPH2 in 6-11 PCW.,pending,
Branch A2 (IPAN/IN),,human,true,NTNG1,explicit,Fig.3a,Marker genes for populations are listed: Branch A2 (IPAN/IN) with ETV1/NTNG1/GRP/CHRM3/NXPH2 in 6-11 PCW.,pending,
